airport_code,airport_name,latitude,longitude
BGQ,Big Lake Airport,61.53472222,-149.8125
BGR,Bangor International,44.8075,-68.82805556
BGS,Big Spring McMahon-Wrinkle,32.2125,-101.5216667
BGT,Bagdad Airport,34.59583333,-113.1702778
BGU,Bangassou Airport,4.78611111,22.7825
BGW,Al Muthana,33.33277778,44.36388889
BGX,Comandante Gustavo Kraemer,-31.39055556,-54.11222222
BGY,Bergamo Orio Al Serio,45.66888889,9.70416667
BH1,Isa AB,25.91833333,50.59055556
BHB,Hancock County-Bar Harbor,44.44972222,-68.36166667
IFP,Laughlin/Bullhead International,35.15583333,-114.5594444
BHD,Belfast City,54.61805556,-5.8725
BHE,Woodbourne,-41.51777778,173.8694444
BHG,Araslaya,15.73555556,-84.54277778
BHH,Bisha Airport,19.98416667,42.62305556
BHI,Comandante Espora,-38.72555556,-62.16888889
BHJ,Bhuj Airport,23.28805556,69.67027778
BHK,Bukhara Airport,39.77527778,64.48222222
BHL,Bahia de Los Angeles North,28.97666667,-113.5602778
BHM,Birmingham-Shuttlesworth International,33.56388889,-86.75222222
BHN,Beihan Airport,14.78222222,45.71972222
BHO,Raja Bhoj,23.28888889,77.33
BHQ,Broken Hill Airport,-32.00138889,141.4716667
BHR,Bharatpur Airport,27.67722222,84.42861111
BHS,Bathurst Airport,-33.40944444,149.6519444
BHT,Brighton Downs Airport,-23.35,141.55
BHU,Bhavnagar Airport,21.75222222,72.18555556
BHV,Bahawalpur International,29.34805556,71.71805556
BHX,Birmingham Airport,52.45388889,-1.74805556
BHY,Beihai Airport,21.53944444,109.2938889
BHZ,Belo Horizonte Metropolitan Area,-19.91666667,-43.93333333
BIA,Bastia Poretta,42.5525,9.48361111
BIC,Big Creek Airport,57.66666667,-157.5833333
BID,Block Island State,41.16805556,-71.57777778
BIE,Beatrice Municipal,40.30138889,-96.75416667
BIF,Biggs AAF,31.84944444,-106.38
BIG,Allen AAF,63.99472222,-145.7202778
BIH,Eastern Sierra Regional,37.37305556,-118.3636111
BII,Bikini Atoll Airport,11.52166667,165.5644444
BIK,Manuhua,-1.18666667,136.0855556
BIL,Billings Logan International,45.80777778,-108.5427778
BIM,Bimini International,25.69944444,-79.26555556
BIN,Bamyan Airport,34.80944444,67.81888889
BIO,Bilbao Airport,43.30111111,-2.91055556
BIP,Bulimba Airport,-16.88305556,143.4813889
BIQ,Biarritz Bayonne Anglet,43.46833333,-1.52333333
BIR,Biratnagar Airport,26.48222222,87.26361111
BIS,Bismarck Municipal,46.77277778,-100.7458333
BIV,Bria Airport,6.52833333,21.98888889
BIX,Keesler AFB,30.41055556,-88.92444444
BJC,Rocky Mountain Metropolitan,39.90888889,-105.1172222
BJI,Bemidji Regional,47.51083333,-94.93472222
BJJ,Wayne County,40.87472222,-81.88833333
BJL,Banjul International,13.33777778,-16.65222222
BJM,Bujumbura International,-3.32388889,29.31861111
BJR,Bahir Dar Airport,11.60833333,37.32166667
BJU,Bajura Airport,29.50361111,81.66833333
BJV,Imsik,37.14,27.66944444
BJX,Guanajuato International,20.99333333,-101.4808333
BJZ,Badajoz Airport,38.89138889,-6.82138889
BKC,Buckland Airport,65.98166667,-161.1491667
BKE,Baker City Municipal,44.83722222,-117.8091667
BKF,Brooks Lake Airport,58.6,-156.2333333
BKG,Branson Airport,36.53194444,-93.20055556
BKH,Barking Sands PMRF,22.02277778,-159.785
BKI,Kota Kinabalu International,5.93388889,116.0497222
DMK,Don Mueang International,13.9125,100.6066667
BKL,Burke Lakefront,41.51777778,-81.68277778
BKM,Bakelalan Airport,3.97444444,115.6166667
BKO,Senou,12.53777778,-7.94333333
BKQ,Blackall Airport,-24.42777778,145.4286111
BKS,Fatmawati Soekarno,-3.86388889,102.3391667
BKU,Betioky Airport,-23.73361111,44.39083333
BKW,Raleigh County Memorial,37.78722222,-81.12416667
BKX,Brookings Regional,44.30444444,-96.81888889
BKY,Bukavu Kavumu,-2.30888889,28.80888889
BKZ,Bukoba Airport,-1.33138889,31.82055556
BLA,General Jose Antonio Anzoategui International,10.10722222,-64.68916667
BLB,Albrook AFB,8.97083333,-79.55638889
BLC,Bali Airport,5.89166667,10.025
BLD,Boulder City Municipal,35.9475,-114.8613889
BLE,Borlange Airport,60.42194444,15.51527778
BLF,Mercer County,37.29583333,-81.20777778
BLG,Belaga Airport,2.63611111,113.7605556
BLH,Blythe Airport,33.61916667,-114.7169444
BLI,Bellingham International,48.79277778,-122.5375
BLJ,Mostepha Ben Boulaid,35.75194444,6.30944444
BLK,Blackpool Airport,53.77166667,-3.02861111
BLL,Billund Airport,55.74027778,9.15166667
BLM,Monmouth Executive,40.18666667,-74.12444444
BLO,Blonduos Airport,65.645,-20.2875
BLP,Bellavista 1,-7.06027778,-76.58222222
BLQ,Bologna Airport,44.53555556,11.28861111
BLR,Kempegowda International,13.20694444,77.70444444
BLT,Blackwater Airport,-23.60305556,148.8069444
BLV,Scott AFB/MidAmerica,38.54527778,-89.83527778
BLZ,Chileka International,-15.67888889,34.97388889
BMA,Bromma,59.35444444,17.94138889
BMB,Bumba Airport,2.18333333,22.47972222
BMC,Brigham City Airport,41.55444444,-112.0622222
BMD,Belo Sur Tsiribihina,-19.68666667,44.54222222
BME,Broome International,-17.94472222,122.2316667
BMG,Monroe County,39.14611111,-86.61666667
BMH,Bomai Airport,-6.37472222,144.6355556
BMI,Central Illinois Regional,40.47722222,-88.91583333
BMJ,Baramita Airport,7.37083333,-60.48972222
BML,Berlin Regional,44.57527778,-71.17583333
BMM,Bitam Airport,2.07722222,11.49222222
BMO,Banmaw,24.27083333,97.24722222
BMP,Brampton Island Airport,-20.80333333,149.27
BMW,Bordj Mokhtar,21.37777778,0.92611111
BMX,Big Mountain AFS,59.36111111,-155.2588889
BNA,Nashville International,36.12444444,-86.67805556
BNB,Boende Airport,-0.28666667,20.88333333
BND,Bandar Abbas International,27.21833333,56.37777778
BNE,Brisbane International,-27.38416667,153.1175
BNF,Warm Spring Bay Seaplane Base,57.08916667,-134.8313889
BNG,Banning Municipal,33.9225,-116.8508333
BNI,Benin City Airport,6.32388889,5.60166667
BNK,Ballina Byron Gateway,-28.83388889,153.5625
BNL,Barnwell Regional,33.25805556,-81.38805556
BNN,Bronnoy,65.46111111,12.2175
BNO,Burns Municipal,43.59194444,-118.9555556
BNS,Barinas Airport,8.61972222,-70.22111111
BNX,Banja Luka Airport,44.94138889,17.2975
BNZ,Banz Airport,-5.80833333,144.6113889
BOA,Boma Airport,-5.85388889,13.06388889
BOB,Bora Bora Motu Mute,-16.44444444,-151.7513889
BOC,Bocas del Toro International,9.34083333,-82.25083333
BOD,Bordeaux Merignac,44.82861111,-0.71527778
BOG,El Dorado International,4.70166667,-74.14694444
BOH,Bournemouth Airport,50.78,-1.8425
BOI,Boise Air Terminal,43.56444444,-116.2227778
BOJ,Burgas Airport,42.57,27.51527778
BOK,Brookings Airport,42.07444444,-124.29
BOM,Chhatrapati Shivaji International,19.08861111,72.86777778
BON,Flamingo International,12.13083333,-68.2675
BOO,Bodo Airport,67.26916667,14.36527778
BOQ,Boku Airport,-6.54305556,155.3430556
BOR,Fontaine,47.65638889,7.01166667
BOS,Logan International,42.36305556,-71.00638889
BOW,Bartow Municipal,27.94333333,-81.78333333
BOX,Borroloola Airport,-16.07527778,136.3022222
BOY,Bobo Dioulasso Airport,11.15972222,-4.33111111
BPH,Bislig Airport,8.19527778,126.3213889
BPN,Sepinggan,-1.26833333,116.8944444
BPS,Porto Seguro Airport,-16.43861111,-39.08083333
BPT,Jack Brooks Regional,29.95083333,-94.02055556
BQA,Baler Airport,15.72972222,121.5002778
BQH,Biggin Hill,51.33083333,0.0325
BQK,Brunswick Golden Isles,31.25916667,-81.46638889
BQN,Rafael Hernandez,18.49472222,-67.12944444
BQS,Blagoveshchensk,50.42555556,127.4125
BQU,J. F. Mitchell,12.98861111,-61.26222222
BQV,Bartlett Cove Seaplane Base,58.45555556,-135.8833333
BR1,Pato Branco,-26.21722222,-52.69444444
BRA,Barreiras Airport,-12.07916667,-45.00944444
BRC,San Carlos de Bariloche Airport,-41.15111111,-71.1575
BRD,Brainerd Lakes Regional,46.40416667,-94.13361111
BRE,Bremen Airport,53.0475,8.78666667
BRG,Whitesburg Municipal,37.11666667,-82.81666667
BRI,Bari Airport,41.1375,16.75722222
BRK,Bourke Airport,-30.03916667,145.9516667
BRL,Southeast Iowa Regional,40.78333333,-91.12555556
BRM,Barquisimeto International,10.0425,-69.35833333
BRN,Bern/Belp,46.91333333,7.49805556
BRO,Brownsville South Padre Island International,25.90694444,-97.42583333
BRQ,Turany,49.15138889,16.69444444
BRR,Barra Airport,57.02361111,-7.44166667
BRS,Bristol Airport,51.38277778,-2.71916667
BRT,Bathurst Island Airport,-11.76916667,130.6197222
BRU,Brussels National,50.90138889,4.48444444
BRV,Bremerhaven Airport,53.50722222,8.57277778
BRW,Wiley Post/Will Rogers Memorial,71.28472222,-156.7686111
BRX,Barahona Habanero,18.25277778,-71.12
BRY,Samuels Field,37.81444444,-85.49972222
BSA,Bosaso Airport,11.27555556,49.15777778
BSB,Presidente Juscelino Kubitschek International,-15.86944444,-47.91777778
BSD,Baoshan Airport,25.05194444,99.1675
BSG,Bata Airport,1.9025,9.80583333
BSK,Mohamed Khider,34.79333333,5.73833333
BSL,EuroAirport,47.59,7.52888889
BSM,Bergstrom AFB,30.19472222,-97.67666667
BSO,Basco Airport,20.45138889,121.9802778
BSQ,Bisbee Municipal,31.36388889,-109.8830556
BSR,Basrah International,30.54888889,47.6625
BSS,Balsas Airport,-7.52527778,-46.05333333
BSU,Basankusu Airport,1.22527778,19.78805556
BSW,Boswell Bay Airport,60.42305556,-146.1458333
BSZ,Bartletts Airport,58.21611111,-157.3525
BTA,Bertoua Airport,4.55,13.72583333
BTC,Batticaloa Airport,7.70527778,81.67722222
BTE,Bonthe Airport,7.53194444,-12.51833333
BTH,Batu Besar Airport,1.13055556,104.1341667
BTI,Barter Island LRRS,70.13388889,-143.5819444
BTJ,Sultan Iskandar Muda,5.52583333,95.42
BTK,Bratsk Airport,56.37055556,101.6983333
BTL,W K Kellogg,42.30638889,-85.25
BTM,Bert Mooney,45.95472222,-112.4975
BTP,Butler County/K. W. Scholter Field,40.77666667,-79.95111111
BTR,Baton Rouge Metropolitan/Ryan Field,30.53277778,-91.15
BTS,M. R. Stefanik International,48.17,17.21277778
BTT,Bettles Airport,66.91388889,-151.5291667
BTU,Bintulu Airport,3.12416667,113.0197222
BTV,Burlington International,44.47194444,-73.15333333
BTY,Beatty Airport,36.86111111,-116.7863889
BTZ,Bursa Airport,40.23333333,29.00916667
BUA,Buka,-5.42222222,154.6727778
BUC,Burketown Airport,-17.74861111,139.5344444
BUD,Budapest Liszt Ferenc International,47.43944444,19.26194444
BUE,Buenos Aires Metropolitan Area,-34.68944444,-58.475
BUF,Buffalo Niagara International,42.94055556,-78.73055556
BUG,17 de Setembro,-12.60638889,13.40555556
BUH,Bucharest Metropolitan Area,44.43305556,26.1
BUL,Bulolo Airport,-7.21611111,146.6491667
BUM,Butler Memorial,38.28972222,-94.34027778
BUN,Gerardo Tobar Lopez,3.81944444,-76.99
BUO,Burao Airport,9.52833333,45.55555556
BUQ,J. M. Nkomo International,-20.01527778,28.62277778
BUR,Bob Hope,34.20055556,-118.3586111
BUS,Batumi Airport,41.61027778,41.59944444
BUU,Buyo Airport,6.26666667,-7.05
BUV,Bella Union Airport,-30.31972222,-57.55888889
BUX,Bunia Airport,1.57166667,30.21277778
BUY,Bunbury Airport,-33.37833333,115.6766667
BUZ,Bushehr Airport,28.94472222,50.83472222
BVA,Beauvais Tille,49.45444444,2.11277778
BVB,Atlas Brasil Cantanhede,2.84638889,-60.69
BVD,Beaver Inlet Seaport,53.8325,-166.3025
BVI,Birdsville Airport,-25.8975,139.3475
BVO,Bartlesville Municipal,36.76333333,-96.01111111
BVR,Beaver Island,45.69222222,-85.56666667
BVX,Batesville Regional,35.72611111,-91.6475
BVY,Beverly Municipal,42.58416667,-70.91611111
BWA,Gautam Buddha,27.50583333,83.41638889
BWD,Brownwood Regional,31.79361111,-98.95638889
BWE,Braunschweig/Wolfsburg,52.31944444,10.55888889
BWG,Bowling Green-Warren County Regional,36.96444444,-86.41972222
BWH,Butterworth Airport,5.4675,100.3916667
BWI,Baltimore/Washington International Thurgood Marshall,39.17527778,-76.66833333
BWJ,Bawan Airport,-6.39666667,146.8819444
BWM,Bowman Municipal,46.18694444,-103.4280556
BWN,Brunei International,4.94416667,114.9283333
BWS,Blaine Municipal,48.99,-122.7325
BWT,Wynyard,-40.99888889,145.7311111
BWY,RAF Bentwaters,52.125,1.43333333
BXC,Sheraton Inn Heliport,42.48472222,-71.54444444
BXD,Bade Airport,-7.17611111,139.5833333
BXE,Bakel Airport,14.84722222,-12.46833333
BXS,Borrego Valley,33.25916667,-116.3208333
BXU,Bancasi,8.95138889,125.4838889
BYA,Boundary Airport,64.07833333,-141.1133333
BYC,Yacuiba Airport,-21.96083333,-63.65166667
RKH,Rock Hill/York County/Bryant Field,34.98777778,-81.05722222
BYG,Johnson County,44.38111111,-106.7216667
BYH,Arkansas International,35.96444444,-89.94388889
BYI,Burley Municipal,42.5425,-113.7716667
BYK,Bouake Airport,7.73888889,-5.07388889
MI5,Boyne Mountain,45.16583333,-84.92416667
BYT,Bantry Airport,51.67722222,-9.48694444
BYU,Bayreuth Airport,49.98472222,11.64
BYW,Blakely Island Airport,48.57888889,-122.8263889
BZA,Bonanza Airport,14.03305556,-84.62444444
BZE,Philip S. W. Goldson International,17.53972222,-88.30472222
BZG,Szwederowo,53.09666667,17.97777778
BZI,Balikesir Airport,39.61916667,27.92611111
BZN,Bozeman Yellowstone International,45.7775,-111.1519444
BZO,Bolzano Airport,46.46027778,11.32638889
BZR,Beziers Vias,43.32333333,3.35472222
BZS,Buzzards Point Seaplane Base,38.86333333,-77.01333333
BZT,Eagle Air Park,28.98222222,-95.57972222
BZV,Maya Maya,-4.25055556,15.25305556
BZZ,Brize Norton Airport,51.75,-1.58305556
C01,Camarillo Airport,34.21361111,-119.0944444
C02,Bakersfield Municipal,35.32472222,-118.9961111
CA1,Koala Mine Airport,64.69,-110.62
CA2,Lake Simcoe Airport,44.48611111,-79.55555556
CA3,Thetford Mines Airport,46.05222222,-71.2575
CA4,Pelee Island Airport,41.7775,-82.67805556
CA5,Calgary Springbank,51.10527778,-114.3713889
CAB,Cabinda Airport,-5.59694444,12.18833333
CAC,Cascavel Airport,-25.00027778,-53.50083333
CAD,Wexford County,44.27527778,-85.41888889
CAE,Columbia Metropolitan,33.93888889,-81.11944444
CAF,Carauari Airport,-4.87138889,-66.8975
CAG,Elmas,39.25138889,9.05416667
CAH,Ca Mau Airport,9.1775,105.1777778
CAI,Cairo International,30.11527778,31.41388889
CAJ,Canaima Airport,6.23194444,-62.85472222
CAK,Akron-Canton Regional,40.915,-81.44361111
CAL,Campbeltown Airport,55.4375,-5.68805556
CAM,Choreti,-20.01111111,-63.56111111
CAN,Baiyun International,23.3925,113.2988889
CAP,Cap-Haitien International,19.72722222,-72.19944444
CAR,Caribou Municipal,46.87166667,-68.01805556
CAS,Anfa,33.5575,-7.66111111
CAT,New Bight Airport,24.31527778,-75.4525
CAW,Bartolomeu Lisandro International,-21.69833333,-41.30166667
CAX,Carlisle Airport,54.9375,-2.80916667
CAY,Cayenne Felix Eboue,4.82,-52.36111111
CAZ,Cobar Airport,-31.53833333,145.7938889
CBA,Corner Bay Airport,57.73777778,-135.1255556
CBB,Jorge Wilstermann International,-17.41833333,-66.17722222
CBE,Greater Cumberland Regional,39.61555556,-78.76083333
CBF,Council Bluffs Municipal,41.26,-95.75861111
CBG,Cambridge Airport,52.205,0.175
CBH,Bechar/Leger,31.64777778,-2.25972222
CBK,Murray,39.40388889,-101.0466667
CBL,Ciudad Bolivar Airport,8.12222222,-63.53694444
CBM,Columbus AFB,33.64527778,-88.44583333
CBO,Cotabato Airport,7.16472222,124.2102778
CBQ,Calabar Airport,4.97611111,8.34722222
CBR,Canberra Airport,-35.30694444,149.195
CBV,Coban Airport,15.46916667,-90.40666667
CBY,Canobie Airport,-19.47861111,140.9261111
CCC,Jardines del Rey International,22.46083333,-78.32861111
CCF,Carcassonne Salvaza,43.21611111,2.30583333
CCH,Chile Chico Airport,-46.58305556,-71.68666667
CCI,Concordia Airport,-27.18055556,-52.05277778
CCJ,Calicut Airport,11.13777778,75.95055556
CCK,Cocos Keeling Island,-12.18861111,96.83055556
CCM,Criciuma,-28.72388889,-49.42083333
CCN,Chakhcharan Airport,34.52666667,65.27138889
CCP,Carriel Sur International,-36.77138889,-73.06222222
CCR,Buchanan Field,37.98972222,-122.0569444
CCS,Simon Bolivar International,10.60305556,-66.99138889
CCU,Netaji Subhash Chandra Bose International,22.65472222,88.44666667
CCX,Caceres Airport,-16.04361111,-57.63
CCY,Northeast Iowa Regional,43.0725,-92.61083333
CCZ,Chub Cay Airport,25.41722222,-77.88083333
CDB,Cold Bay Airport,55.20527778,-162.7244444
CDC,Cedar City Regional,37.70083333,-113.0988889
CDF,Cortina d'Ampezzo Airport,46.57777778,12.11361111
CDG,Paris Charles de Gaulle,49.01277778,2.55
CDH,Harrell Field,33.62277778,-92.76333333
CDJ,Conceicao Do Araguaia Airport,-8.34777778,-49.30055556
CDL,Candle 2,65.90777778,-161.9263889
CDN,Woodward Field,34.28361111,-80.56472222
CDR,Chadron Municipal,42.8375,-103.0952778
CDV,Merle K Mudhole Smith,60.49166667,-145.4775
CDW,Essex County,40.87527778,-74.28138889
CEA,Cessna Aircraft Field,37.64861111,-97.25055556
CEB,Mactan-Cebu International,10.3075,123.9794444
CEC,Jack McNamara Field,41.78027778,-124.2366667
CED,Ceduna Airport,-32.13055556,133.7097222
CEF,Westover ARB Metropolitan,42.19388889,-72.53472222
CEG,Hawarden,53.17805556,-2.97777778
CEI,Chiang Rai Airport,19.88555556,99.82555556
CEK,Chelyabinsk Airport,55.30583333,61.50361111
CEL,Cape Eleuthera Airport,24.78666667,-76.29861111
CEM,Central Airport,65.57388889,-144.7808333
CEN,Ciudad Obregon International,27.39277778,-109.8330556
CEO,Waco Kungo Airport,-11.42638889,15.10138889
CEP,Concepcion Airport,-16.14388889,-62.02583333
CEQ,Cannes Mandelieu,43.54638889,6.95416667
CER,Cherbourg Maupertus,49.65083333,-1.47527778
CET,Cholet Le Pontreau,47.08222222,-0.87694444
CEU,Oconee County Regional,34.67222222,-82.88583333
CEV,Mettel Field,39.69805556,-85.13111111
CEW,Bob Sikes,30.77888889,-86.52222222
CEX,Chena Hot Springs Airport,65.05194444,-146.0475
CEY,Kyle-Oakley Field,36.66444444,-88.37277778
CEZ,Cortez Municipal,37.30305556,-108.6280556
CFA,Coffee Point Airport,58.21666667,-157.5
CFB,Cabo Frio Airport,-22.92138889,-42.07166667
CFE,Clermont Ferrand Auvergne,45.78666667,3.17
CFG,Jaime Gonzalez,22.14972222,-80.41444444
CFQ,Silver City Airport,61.02888889,-138.4075
CFR,Caen Carpiquet,49.17333333,-0.45
CFS,Coffs Harbour Airport,-30.32055556,153.1163889
CFT,Greenlee County,32.95694444,-109.2111111
CFU,Ioannis Kapodistrias International,39.60194444,19.91222222
CFV,Coffeyville Municipal,37.09388889,-95.57194444
CGA,Craig Seaplane Base,55.47916667,-133.1461111
CGB,Marechal Rondon International,-15.65305556,-56.11666667
CGC,Cape Gloucester Airport,-5.45277778,148.4236111
CGE,Cambridge-Dorchester,38.53944444,-76.03027778
CGF,Cuyahoga County,41.565,-81.48638889
CGH,Congonhas,-23.62666667,-46.65527778
CGI,Cape Girardeau Regional,37.22527778,-89.57083333
CGK,Soekarno-Hatta International,-6.12583333,106.6563889
CGM,Camiguin Airport,9.25388889,124.7083333
CGN,Koln Bonn,50.86583333,7.14277778
CGO,Xinzheng,34.51944444,113.8411111
CGP,Chittagong Airport,22.2575,91.82555556
CGQ,Dafangshen,43.90666667,125.1975
CGR,Campo Grande International,-20.46861111,-54.6725
CGS,College Park Airport,38.98055556,-76.92222222
CGU,Ciudad Guayana Metropolitan Area,8.28861111,-62.76027778
CGX,Meigs Field,41.85888889,-87.60833333
CGY,Cagayan de Oro,8.41555556,124.6111111
CGZ,Casa Grande Municipal,32.955,-111.7669444
CHA,Lovell Field,35.03527778,-85.20361111
CHC,Christchurch International,-43.48888889,172.5322222
CHD,Chandler Municipal,33.26916667,-111.8111111
CHE,Caherciveen Reenroe,51.95,-10.21666667
CHF,Jinhae,35.14055556,128.6961111
CHG,Chaoyang Airport,41.53833333,120.4344444
CHI,Chicago Metropolitan Area,41.87388889,-87.75555556
CHL,Challis Airport,44.52361111,-114.2180556
CHM,Teniente Jaime A. de Montreuil Morales,-9.14972222,-78.52388889
CHO,Charlottesville Albemarle,38.13861111,-78.45277778
CHP,Circle Hot Springs Airport,65.48583333,-144.6116667
CHQ,Souda,35.53166667,24.14972222
CHR,Chateauroux Airport,46.81666667,1.7
CHS,Charleston AFB/International,32.89861111,-80.04055556
CHT,Chatham Islands Airport,-43.81194444,-176.4655556
CHU,Chuathbaluk Airport,61.57916667,-159.2155556
CHW,Jiayuguan,39.85972222,98.33833333
CHX,Changuinola 1,9.42611111,-82.56277778
CHZ,Chiloquin State,42.57944444,-121.8788889
CIA,Ciampino,41.79944444,12.595
CIB,Catalina,33.405,-118.4158333
CIC,Chico Municipal,39.79527778,-121.8583333
CID,The Eastern Iowa,41.88472222,-91.71083333
CIG,Craig-Moffat,40.49527778,-107.5216667
CIH,Changzhi Airport,36.18333333,113.1
CIJ,Cap Av Civ Anibal Arab Fadul International,-11.04083333,-68.78305556
CIK,Chalkyitsik Airport,66.645,-143.74
CIL,Council Airport,64.89666667,-163.7036111
CIN,Arthur N Neu,42.04666667,-94.78861111
CIP,Chipata Airport,-13.55805556,32.58694444
